66.249.64.173 - - [02/Mar/2017:08:40:45 -0500] "GET /js/contact_me.js HTTP/1.1" 200 1254 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.173 - - [02/Mar/2017:08:40:46 -0500] "GET /css/freelancer.css HTTP/1.1" 200 2625 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.177 - - [02/Mar/2017:08:40:46 -0500] "GET /vendor/bootstrap/js/bootstrap.js HTTP/1.1" 200 13643 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.173 - - [02/Mar/2017:08:40:46 -0500] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 20054 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.177 - - [02/Mar/2017:08:40:47 -0500] "GET /css/custom.css HTTP/1.1" 200 428 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.169 - - [02/Mar/2017:08:40:47 -0500] "GET /vendor/jquery/jquery.js HTTP/1.1" 200 88023 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.177 - - [02/Mar/2017:08:40:48 -0500] "GET /js/freelancer.min.js HTTP/1.1" 200 866 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.177 - - [02/Mar/2017:08:40:48 -0500] "GET /vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6967 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.169 - - [02/Mar/2017:08:40:49 -0500] "GET /js/jqBootstrapValidation.js HTTP/1.1" 200 7097 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
64.246.178.34 - - [03/Mar/2017:11:32:15 -0500] "GET /robots.txt HTTP/1.0" 404 474 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en; rv:1.9.0.13) Gecko/2009073022 Firefox/3.5.2 (.NET CLR 3.5.30729) SurveyBot/2.3 (DomainTools)"
64.246.178.34 - - [03/Mar/2017:11:32:15 -0500] "GET / HTTP/1.1" 200 2904 "http://whois.domaintools.com/awncreations.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en; rv:1.9.0.13) Gecko/2009073022 Firefox/3.5.2 (.NET CLR 3.5.30729) SurveyBot/2.3 (DomainTools)"
66.249.65.153 - - [03/Mar/2017:15:15:00 -0500] "GET /robots.txt HTTP/1.1" 404 474 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.153 - - [03/Mar/2017:15:15:00 -0500] "GET / HTTP/1.1" 200 2904 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.236.218.47 - - [07/Mar/2017:12:24:11 -0500] "HEAD / HTTP/1.1" 200 273 "http://www.netcraft.com/survey/" "Mozilla/4.0 (compatible; Netcraft Web Server Survey)"
38.100.21.67 - - [08/Mar/2017:12:21:30 -0500] "GET / HTTP/1.1" 200 7483 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.67 - - [08/Mar/2017:12:21:30 -0500] "GET /css/freelancer.css HTTP/1.1" 200 10761 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.67 - - [08/Mar/2017:12:21:30 -0500] "GET /%E2%80%9D HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.67 - - [08/Mar/2017:12:21:30 -0500] "GET /css/custom.css HTTP/1.1" 200 540 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.67 - - [08/Mar/2017:12:21:30 -0500] "GET /vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29336 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.67 - - [08/Mar/2017:12:21:30 -0500] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121535 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
138.197.15.171 - - [09/Mar/2017:16:20:31 -0500] "GET / HTTP/1.0" 200 7483 "-" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
174.138.80.145 - - [09/Mar/2017:17:57:07 -0500] "GET / HTTP/1.0" 200 7483 "-" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
66.249.69.26 - - [10/Mar/2017:14:25:01 -0500] "GET /robots.txt HTTP/1.1" 404 474 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.30 - - [10/Mar/2017:14:25:01 -0500] "GET / HTTP/1.1" 200 2904 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.34 - - [10/Mar/2017:14:25:03 -0500] "GET /vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6967 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.26 - - [10/Mar/2017:14:25:04 -0500] "GET /css/freelancer.css HTTP/1.1" 200 2625 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.26 - - [10/Mar/2017:14:25:04 -0500] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 20054 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.30 - - [10/Mar/2017:14:25:05 -0500] "GET /css/custom.css HTTP/1.1" 200 428 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
69.58.178.56 - - [11/Mar/2017:07:13:11 -0500] "GET /robots.txt HTTP/1.1" 404 474 "-" "Mozilla/5.0 (compatible; ips-agent)"
69.58.178.56 - - [11/Mar/2017:07:13:12 -0500] "GET / HTTP/1.1" 200 7483 "-" "Mozilla/5.0 (compatible; ips-agent)"
69.58.178.56 - - [11/Mar/2017:07:13:43 -0500] "GET /%E2%80%9D HTTP/1.1" 404 467 "-" "Mozilla/5.0 (compatible; ips-agent)"
54.71.82.13 - - [16/Mar/2017:23:03:00 -0400] "GET / HTTP/1.1" 200 2904 "http://www.aod-art-consulting.de" "Mozilla/5.0"
54.71.82.13 - - [16/Mar/2017:23:03:06 -0400] "GET / HTTP/1.1" 200 2904 "http://www.awncreations.com" "Mozilla/5.0"
54.71.82.13 - - [16/Mar/2017:23:03:11 -0400] "GET /%E2%80%9D HTTP/1.1" 404 467 "http://www.awncreations.com" "Mozilla/5.0"
54.71.82.13 - - [16/Mar/2017:23:03:12 -0400] "GET /%E2%80%9D HTTP/1.1" 404 467 "http://awncreations.com/Grapher/#" "Mozilla/5.0"
66.249.69.30 - - [02/Apr/2017:16:48:47 -0400] "GET /robots.txt HTTP/1.1" 404 474 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.26 - - [02/Apr/2017:16:48:47 -0400] "GET / HTTP/1.1" 200 3146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.26 - - [02/Apr/2017:16:48:50 -0400] "GET /css/freelancer.css HTTP/1.1" 200 2625 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.34 - - [02/Apr/2017:16:48:50 -0400] "GET /css/custom.css HTTP/1.1" 200 428 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.26 - - [02/Apr/2017:16:48:51 -0400] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 20054 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.34 - - [02/Apr/2017:16:48:51 -0400] "GET /vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6967 "http://www.awncreations.com/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.30 - - [02/Apr/2017:16:49:47 -0400] "GET /AwnDuqoum.pdf HTTP/1.1" 200 285755 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.26 - - [02/Apr/2017:18:15:36 -0400] "GET / HTTP/1.1" 200 3146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.26 - - [02/Apr/2017:21:32:34 -0400] "GET / HTTP/1.1" 200 3146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.34 - - [02/Apr/2017:23:39:14 -0400] "GET / HTTP/1.1" 200 3146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.34 - - [04/Apr/2017:03:41:34 -0400] "GET /robots.txt HTTP/1.1" 404 474 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.30 - - [04/Apr/2017:03:41:34 -0400] "GET / HTTP/1.1" 200 3146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
69.58.178.56 - - [04/Apr/2017:22:08:57 -0400] "GET /robots.txt HTTP/1.1" 404 474 "-" "Mozilla/5.0 (compatible; ips-agent)"
69.58.178.56 - - [04/Apr/2017:22:09:02 -0400] "GET / HTTP/1.1" 200 8418 "-" "Mozilla/5.0 (compatible; ips-agent)"
69.58.178.56 - - [04/Apr/2017:22:09:30 -0400] "GET /%E2%80%9D HTTP/1.1" 404 467 "-" "Mozilla/5.0 (compatible; ips-agent)"
38.100.21.62 - - [05/Apr/2017:09:15:15 -0400] "GET / HTTP/1.1" 200 8418 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.62 - - [05/Apr/2017:09:15:15 -0400] "GET /css/custom.css HTTP/1.1" 200 540 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.62 - - [05/Apr/2017:09:15:15 -0400] "GET /%E2%80%9D HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.62 - - [05/Apr/2017:09:15:15 -0400] "GET /vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121535 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.62 - - [05/Apr/2017:09:15:15 -0400] "GET /vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29336 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
38.100.21.62 - - [05/Apr/2017:09:15:16 -0400] "GET /css/freelancer.css HTTP/1.1" 200 10761 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
46.105.109.115 - - [06/Apr/2017:04:05:00 -0400] "GET / HTTP/1.1" 200 6007 "-" "8LEGS"
64.246.165.200 - - [08/Apr/2017:07:50:36 -0400] "GET /robots.txt HTTP/1.0" 404 474 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en; rv:1.9.0.13) Gecko/2009073022 Firefox/3.5.2 (.NET CLR 3.5.30729) SurveyBot/2.3 (DomainTools)"
64.246.165.200 - - [08/Apr/2017:07:50:36 -0400] "GET / HTTP/1.1" 200 6007 "http://whois.domaintools.com/awncreations.com" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en; rv:1.9.0.13) Gecko/2009073022 Firefox/3.5.2 (.NET CLR 3.5.30729) SurveyBot/2.3 (DomainTools)"
45.55.169.47 - - [10/Apr/2017:09:33:12 -0400] "HEAD / HTTP/1.1" 200 274 "http://www.netcraft.com/survey/" "Mozilla/4.0 (compatible; Netcraft Web Server Survey)"
104.131.78.159 - - [10/Apr/2017:11:09:07 -0400] "HEAD / HTTP/1.1" 200 274 "http://www.netcraft.com/survey/" "Mozilla/4.0 (compatible; Netcraft Web Server Survey)"
45.55.206.120 - - [10/Apr/2017:12:45:27 -0400] "HEAD / HTTP/1.1" 200 274 "http://www.netcraft.com/survey/" "Mozilla/4.0 (compatible; Netcraft Web Server Survey)"
138.197.21.172 - - [12/Apr/2017:15:16:34 -0400] "GET / HTTP/1.0" 200 21450 "-" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
174.114.107.180 - - [13/Apr/2017:20:14:17 -0400] "GET /Grapher HTTP/1.1" 301 566 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:17 -0400] "GET /Grapher/ HTTP/1.1" 200 2829 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/css/Grapher.css HTTP/1.1" 200 1918 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/jquery-ui-1.12.0/jquery-ui.css HTTP/1.1" 200 8996 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/js/jquery-3.1.0.min.js HTTP/1.1" 200 30346 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/vendor/bootstrap/css/bootstrap.css HTTP/1.1" 200 21652 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/js/FileSaver.js HTTP/1.1" 200 2684 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/jquery-ui-1.12.0/jquery-ui.js HTTP/1.1" 200 125381 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/js/regression.js HTTP/1.1" 200 2059 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/js/Savitzky_Golay.js HTTP/1.1" 200 6424 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/js/Grapher.js HTTP/1.1" 200 13976 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/js/pair-select.js HTTP/1.1" 200 1847 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:18 -0400] "GET /Grapher/js/plotly-latest.min.js HTTP/1.1" 200 386620 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:19 -0400] "GET /Grapher/TestData.csv HTTP/1.1" 200 61661 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:19 -0400] "GET /Grapher/logo.ico HTTP/1.1" 200 19293 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:19 -0400] "GET /Grapher/php/readINI.php?fileName=\\headers\\VegaTests.ini HTTP/1.1" 200 181 "http://www.awncreations.com/Grapher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:23 -0400] "GET /EngSoc/ HTTP/1.1" 404 471 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:14:23 -0400] "GET /favicon.ico HTTP/1.1" 404 475 "http://www.awncreations.com/EngSoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc HTTP/1.1" 301 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/ HTTP/1.1" 200 4287 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/css/custom.css HTTP/1.1" 200 418 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 6967 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 20054 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/css/freelancer.css HTTP/1.1" 200 2625 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/vendor/jquery/jquery.js HTTP/1.1" 200 88023 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/vendor/bootstrap/js/bootstrap.js HTTP/1.1" 200 13643 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/js/jqBootstrapValidation.js HTTP/1.1" 200 7097 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/js/contact_me.js HTTP/1.1" 200 1254 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/js/freelancer.min.js HTTP/1.1" 200 866 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 72123 "http://www.awncreations.com/Engsoc/vendor/font-awesome/css/font-awesome.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/img/portfolio/cabin.png HTTP/1.1" 200 36765 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/img/Rep.jpg HTTP/1.1" 200 177188 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/img/Unity.jpg HTTP/1.1" 200 218080 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
174.114.107.180 - - [13/Apr/2017:20:15:06 -0400] "GET /Engsoc/img/c.png HTTP/1.1" 200 267378 "http://www.awncreations.com/Engsoc/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
